subj_idx,stim,response,rt,condition,MotCon,pupil,baseline
2,1.5,1,0.6591,-1,-1,0.027,0.052
2,0.0,0,1.0649,1,-1,-0.207,1.012
2,-0.5,0,0.7231,1,-1,0.185,-0.033
2,-0.5,1,1.6133,1,1,-0.691,0.972
2,0.0,0,0.7038,1,-1,0.182,-0.561
2,0.0,1,1.3093,1,1,-0.460,0.383
2,-0.5,0,0.5477,1,-1,0.119,-0.217
2,0.0,0,1.6142,1,-1,0.382,-0.045
2,-1.5,0,0.6859,1,-1,0.165,-0.469
2,-1.5,0,0.7386,1,-1,0.170,-0.107
2,0.0,0,0.6437,1,-1,-0.076,-0.100
2,0.0,1,0.8043,1,1,0.257,-1.048
2,0.0,0,0.8996,1,-1,0.218,-0.351
2,0.0,1,1.2134,1,1,0.573,-1.289
2,0.0,1,0.7637,1,1,-0.036,-0.587
2,0.0,1,1.4720,1,1,0.276,-0.901
2,0.0,0,1.5741,1,-1,0.231,-0.471
2,0.0,0,0.6516,1,-1,-0.001,-0.174
2,0.0,1,1.7773,1,1,-0.076,-0.179
2,0.0,1,1.3978,1,1,0.715,-0.741
2,0.5,1,1.0565,1,1,0.368,-0.965
2,0.5,1,0.7318,1,1,0.224,-0.819
2,0.0,0,0.8242,1,-1,0.515,-0.997
2,1.5,1,0.8119,1,1,0.138,-0.790
2,0.0,0,1.5569,1,-1,0.379,-0.461
2,1.5,1,0.7348,1,1,-0.008,-0.201
2,0.0,0,0.8647,0,0,0.013,0.406
2,0.5,0,1.3176,0,0,-0.068,0.520
2,-1.5,0,0.6024,0,0,-0.161,0.159
2,0.0,0,1.6655,0,0,1.448,-0.420
2,1.5,1,0.6182,0,0,-0.035,0.747
2,0.5,1,1.1147,0,0,-0.145,0.979
2,1.5,1,0.7456,0,0,0.070,0.233
2,0.0,0,0.8399,0,0,0.042,-0.220
2,0.0,0,1.1374,0,0,0.114,-0.166
2,-1.5,0,0.6513,0,0,0.128,-0.766
2,0.0,1,1.2011,0,0,-0.096,-0.608
2,-0.5,0,0.7647,0,0,0.109,-0.848
2,-0.5,0,0.6886,0,0,-0.121,-0.949
2,0.0,0,0.9722,0,0,0.036,-0.933
2,0.0,0,0.7222,0,0,0.194,-0.409
2,0.0,0,1.0621,0,0,-0.253,-0.337
2,0.0,1,1.5391,0,0,-0.040,-0.466
2,0.0,1,0.9433,0,0,0.086,-0.497
2,0.0,1,1.3010,0,0,-0.309,-0.431
2,0.0,0,1.4170,0,0,0.126,-0.032
2,0.0,1,0.9908,0,0,0.014,-0.094
2,0.0,0,0.7877,0,0,0.311,-1.443
2,0.0,0,0.7755,0,0,-0.008,-0.020
2,0.5,1,0.7933,0,0,-0.008,-0.345
2,0.0,1,0.8835,0,0,-0.435,-0.365
3,0.0,1,1.5288,0,0,0.262,1.213
3,0.0,1,1.1613,0,0,-0.255,1.303
3,0.0,0,2.4863,0,0,0.019,1.585
3,-1.5,0,0.7094,0,0,0.234,1.158
3,0.0,1,0.8596,0,0,-0.125,1.545
3,0.5,1,0.8100,0,0,-0.195,1.275
3,-0.5,0,1.4138,0,0,-0.024,0.904
3,-1.5,0,0.8515,0,0,-0.180,0.703
3,1.5,1,0.6860,0,0,0.002,0.727
3,0.0,1,1.9942,0,0,0.702,0.212
3,0.0,0,2.6413,0,0,0.490,0.244
3,0.0,0,1.2224,0,0,0.340,0.560
3,0.0,0,1.0769,0,0,0.258,0.185
3,0.0,0,2.6532,0,0,0.481,0.281
3,0.0,1,1.1494,0,0,0.138,0.781
3,1.5,1,1.0751,0,0,0.030,0.689
3,0.0,0,1.7703,0,0,0.174,0.432
3,0.5,1,0.8452,0,0,0.092,0.699
3,0.0,0,1.1790,0,0,0.335,-1.024
3,0.0,0,0.7474,0,0,-0.085,0.339
3,0.0,1,1.5171,0,0,0.209,0.038
3,0.0,0,2.2635,0,0,-0.382,0.965
3,-0.5,0,1.2754,0,0,-0.273,1.113
3,0.5,1,1.3472,0,0,-0.517,1.204
3,0.0,0,0.9254,0,0,-0.173,0.133
3,0.0,1,1.3102,-1,-1,0.212,1.003
3,0.0,1,0.9101,-1,-1,-0.325,0.920
3,-1.5,0,0.7767,-1,1,-0.561,0.567
3,0.0,0,1.9521,-1,1,0.212,-0.537
3,0.5,1,1.2463,-1,-1,-0.185,0.081
3,0.0,0,0.8717,-1,1,-0.355,0.526
3,0.5,1,1.7588,-1,-1,-0.345,0.273
3,-0.5,0,0.7597,-1,1,-0.069,-0.111
3,0.0,1,1.3655,-1,-1,-0.007,-0.246
3,0.0,0,2.5713,-1,1,0.676,-0.643
3,0.0,1,1.5510,-1,-1,-0.022,0.210
3,0.0,1,1.5843,-1,-1,0.627,-0.789
3,1.5,1,0.9860,-1,-1,-0.012,-0.670
3,0.0,1,1.5795,-1,-1,-0.143,-0.483
3,0.0,1,0.9912,-1,-1,0.399,-0.450
3,0.0,0,0.8701,-1,1,-0.556,-0.372
3,0.0,0,2.4519,-1,1,0.645,-0.145
3,1.5,1,0.9731,-1,-1,-0.506,0.153
3,0.5,1,1.0607,-1,-1,-0.223,-0.430
3,0.0,1,0.8459,-1,-1,-0.084,-2.214
3,-0.5,1,0.8878,-1,-1,-0.071,-1.772
3,-1.5,0,0.7627,-1,1,-0.255,0.260
3,0.0,1,1.0770,-1,-1,0.107,-1.428
3,0.0,0,2.4807,-1,1,0.234,-2.075
3,0.0,0,1.4990,-1,1,0.120,-1.450
3,-1.5,0,0.9566,1,-1,-0.317,0.594
3,-1.5,0,0.7271,1,-1,-0.324,0.562
3,0.0,1,1.3393,1,1,0.389,-0.159
3,0.0,0,0.8612,1,-1,-0.348,0.660
3,0.0,0,2.7475,1,-1,-0.210,0.506
3,0.0,1,1.3295,1,1,0.153,0.318
3,0.0,1,0.8996,1,1,-0.204,-0.137
3,0.0,1,1.9752,1,1,0.001,-0.493
3,0.0,0,0.8910,1,-1,-0.047,-0.912
3,-0.5,0,2.4421,1,-1,0.225,-1.023
3,0.0,1,2.0765,1,1,0.265,-0.791
3,0.0,0,1.3226,1,-1,-0.122,-1.180
3,0.0,1,1.2551,1,1,-0.079,-1.867
3,0.0,1,1.8042,1,1,-0.261,-0.900
3,1.5,1,1.0713,1,1,0.278,-1.381
3,0.5,1,0.8168,1,1,-0.252,-1.445
3,-0.5,0,1.3361,1,-1,-0.072,-2.069
3,0.0,1,0.9565,1,1,-0.370,-1.471
3,0.5,1,1.8912,1,1,1.082,-3.097
3,0.0,1,1.3323,1,1,0.812,-3.185
3,1.5,1,0.7635,1,1,-0.033,-1.543
3,0.5,1,0.7362,1,1,-0.130,-2.192
3,0.0,0,1.0038,1,-1,-0.448,-1.190
3,0.0,0,2.7008,1,-1,0.823,-2.799
3,0.0,1,2.8033,1,1,0.627,-2.194
3,0.0,1,1.7537,-1,-1,0.695,-1.590
3,0.0,0,1.5616,-1,1,0.302,-1.653
3,0.0,1,1.5090,-1,-1,-0.006,-2.175
3,0.0,1,1.4581,-1,-1,-0.753,-1.770
3,0.0,1,1.5662,-1,-1,-0.325,-2.563
3,-0.5,0,2.3070,-1,1,-0.114,-1.985
3,-0.5,0,2.4258,-1,1,0.258,-1.283
3,0.0,1,1.1219,-1,-1,-0.319,-1.963
3,-1.5,0,0.8185,-1,1,-0.241,-2.440
3,0.0,1,2.0940,-1,-1,1.124,-3.462
3,0.5,1,1.3355,-1,-1,0.086,-2.109
3,0.0,1,2.0169,-1,-1,-0.004,-2.468
3,1.5,1,0.9398,-1,-1,0.000,-2.205
3,0.0,0,2.3738,-1,1,1.201,-2.842
3,0.0,0,2.5850,-1,1,0.538,-1.853
3,-0.5,0,2.1922,-1,1,0.587,-1.197
3,1.5,1,0.7698,-1,-1,-0.153,-0.863
3,0.0,0,1.7092,-1,1,0.415,-1.706
3,0.0,0,2.5655,-1,1,1.485,-2.435
3,0.0,1,1.4619,-1,-1,0.122,-0.556
3,-1.5,0,1.2429,-1,1,0.033,-1.173
3,0.0,1,1.0639,-1,-1,0.151,-1.513
3,0.5,0,1.7899,-1,1,0.214,-2.540
3,0.0,0,1.5821,-1,1,0.515,-2.184
3,0.0,1,1.5672,-1,-1,-0.006,-1.314
3,1.5,1,0.8747,0,0,-0.420,0.991
3,-0.5,0,0.8062,0,0,-0.103,1.201
3,0.0,1,2.5452,0,0,0.389,0.081
3,0.0,0,0.7984,0,0,-0.100,0.668
3,-1.5,0,0.8361,0,0,-0.046,0.464
3,0.0,1,0.8858,0,0,-0.228,0.801
3,0.0,1,1.6601,0,0,0.687,0.223
3,0.5,1,0.7731,0,0,-0.071,0.781
3,0.0,0,1.6721,0,0,-0.239,0.281
3,1.5,1,0.8099,0,0,-0.027,-0.124
3,0.0,1,0.8070,0,0,-0.058,-1.495
3,0.0,0,1.5229,0,0,0.515,-0.248
3,-1.5,0,0.8284,0,0,0.164,0.231
3,0.0,1,2.7415,0,0,1.195,-0.791
3,-0.5,0,2.2111,0,0,0.308,0.327
3,0.0,1,1.0997,0,0,0.367,-0.431
3,0.5,1,1.5798,0,0,0.595,-1.282
3,0.0,1,0.8143,0,0,0.067,0.307
3,0.0,0,1.8076,0,0,0.250,1.025
3,0.0,0,1.5786,0,0,-0.331,1.285
3,0.0,0,1.4690,0,0,-0.261,0.579
3,0.0,1,1.0963,0,0,0.055,0.495
3,-0.5,0,0.9392,0,0,-0.117,0.620
3,0.0,1,1.0611,0,0,0.289,-1.226
3,0.0,1,0.6306,1,1,0.085,0.772
3,0.0,1,0.7530,1,1,-0.100,0.404
3,-1.5,0,0.9124,1,-1,-0.224,0.430
3,0.0,0,0.9754,1,-1,-0.018,-0.064
3,1.5,1,0.6056,1,1,-0.033,0.264
3,0.0,0,2.3067,1,-1,0.919,-0.747
3,0.0,1,0.8350,1,1,0.151,-0.166
3,0.0,1,1.0373,1,1,-0.179,-0.853
3,0.0,1,0.9454,1,1,0.772,-1.775
3,0.0,0,1.4430,1,-1,0.689,-0.819
3,0.5,1,1.1925,1,1,-0.145,-0.475
3,0.0,0,2.3818,1,-1,0.433,-0.296
3,-0.5,0,0.9027,1,-1,0.484,-0.188
3,0.0,0,1.1704,1,-1,-0.153,-1.147
3,0.0,0,1.3435,1,-1,0.705,-0.715
3,0.0,1,1.2285,1,1,-0.228,-0.052
3,0.0,0,0.6473,1,-1,-0.101,0.352
3,-1.5,0,0.8592,1,-1,-0.082,-1.102
3,-0.5,0,2.0551,1,-1,1.691,-2.056
3,0.0,1,2.1126,1,1,0.718,-0.198
3,0.0,0,2.3543,1,-1,-0.113,0.783
3,0.0,0,0.9087,1,-1,-0.198,0.141
3,0.5,1,1.1180,1,1,0.596,-0.237
3,1.5,1,0.6550,1,1,-0.170,0.476
3,-0.5,1,1.6119,1,1,0.684,-1.031
3,0.0,1,0.8942,0,0,0.151,-0.692
3,0.0,1,0.7149,0,0,0.223,-0.182
3,0.0,1,1.1657,0,0,-0.007,0.154
3,0.0,1,1.0945,0,0,0.044,-0.052
3,0.0,1,1.0697,0,0,0.163,-0.294
3,0.0,1,0.6953,0,0,-0.135,-0.506
3,0.0,1,1.4689,0,0,0.390,-0.827
3,0.0,0,1.8686,0,0,0.336,-0.128
3,-0.5,0,1.3246,0,0,0.144,-0.056
3,0.0,0,0.7666,0,0,0.139,0.057
3,0.0,1,1.2461,0,0,0.250,-1.416
3,1.5,1,0.8291,0,0,-0.055,-0.509
3,-1.5,0,0.8314,0,0,0.286,-1.306
3,-1.5,0,0.7153,0,0,-0.084,-0.364
3,0.5,1,0.9657,0,0,-0.023,0.206
3,-0.5,0,0.7520,0,0,-0.054,-0.499
3,0.0,0,0.9275,0,0,-0.198,-1.361
3,0.5,0,1.1992,0,0,0.187,-0.157
3,0.0,1,1.7043,0,0,0.403,0.123
3,0.0,0,1.9832,0,0,-0.131,1.131
3,0.0,0,1.5510,0,0,-0.272,0.967
3,-0.5,0,1.7721,0,0,0.378,0.625
3,1.5,1,0.7925,0,0,-0.227,0.370
3,0.0,1,2.0303,0,0,0.447,0.753
3,0.0,1,0.9054,0,0,-0.023,0.409
3,0.0,0,2.0596,1,-1,0.048,1.305
3,0.0,0,1.4239,1,-1,-0.188,1.419
3,0.0,0,1.2278,1,-1,-0.432,1.401
3,-0.5,0,1.3622,1,-1,0.043,0.752
3,-0.5,0,1.8014,1,-1,0.264,0.809
3,0.0,0,1.6457,1,-1,-0.209,1.088
3,1.5,1,0.8397,1,1,-0.158,0.502
3,0.0,1,1.4262,1,1,0.248,0.653
3,0.0,1,1.7440,1,1,0.115,0.428
3,0.0,0,1.8989,1,-1,0.186,1.017
3,-1.5,0,1.1820,1,-1,-0.197,0.856
3,0.0,1,1.6096,1,1,0.353,0.683
3,0.0,1,0.9796,1,1,0.034,0.761
3,0.0,1,0.8598,1,1,-0.194,-0.221
3,0.0,1,1.4996,1,1,0.568,-0.695
3,0.0,1,0.7357,1,1,-0.439,0.073
3,0.0,1,0.6604,1,1,-0.106,-1.594
3,0.5,1,0.5518,1,1,0.089,-0.555
3,-0.5,1,0.9014,1,1,0.073,-0.236
3,0.5,1,0.7518,1,1,0.339,1.012
3,-1.5,0,0.7947,1,-1,-0.140,1.092
3,0.0,1,1.3606,1,1,0.283,0.699
3,0.0,1,0.6401,1,1,-0.089,0.887
3,1.5,1,0.5395,1,1,0.030,-0.584
3,0.0,1,1.7812,1,1,0.426,-0.085
3,0.0,1,0.8535,-1,-1,-0.052,1.605
3,0.0,1,0.7993,-1,-1,-0.110,1.354
3,0.0,1,1.5583,-1,-1,0.152,1.294
3,0.0,0,1.5462,-1,1,0.028,1.365
3,0.0,1,0.7965,-1,-1,0.129,1.215
3,0.0,1,1.2664,-1,-1,-0.069,0.852
3,-0.5,0,0.6313,-1,1,0.020,1.173
3,1.5,1,0.6592,-1,-1,0.093,0.753
3,-0.5,0,0.7598,-1,1,0.051,1.131
3,0.0,1,1.5131,-1,-1,-0.137,1.224
3,0.0,0,2.2841,-1,1,0.521,1.007
3,0.5,1,0.7398,-1,-1,-0.083,1.339
3,0.0,1,1.7457,-1,-1,0.728,0.452
3,0.0,0,1.3159,-1,1,0.513,0.821
3,0.0,0,0.8398,-1,1,-0.024,1.070
3,0.0,1,1.5884,-1,-1,0.450,-0.039
3,0.0,0,1.5432,-1,1,0.024,0.490
3,-0.5,0,0.7082,-1,1,-0.119,0.587
3,0.5,0,1.2420,-1,1,0.206,-0.130
3,-1.5,0,0.6743,-1,1,-0.187,0.162
3,1.5,1,0.7901,-1,-1,0.015,-0.132
3,0.0,0,0.9918,-1,1,0.026,0.998
3,0.0,0,1.2128,-1,1,0.183,0.490
3,0.0,0,0.8517,-1,1,0.045,0.728
3,-1.5,0,0.6909,-1,1,-0.169,0.644
3,0.0,0,1.0473,0,0,-0.288,1.869
3,0.5,1,1.4771,0,0,-0.217,1.187
3,1.5,1,1.4681,0,0,0.096,0.902
3,0.0,0,1.3938,0,0,0.243,1.081
3,0.0,0,1.1210,0,0,-0.348,-0.887
3,-1.5,0,0.6600,0,0,-0.032,-1.313
3,0.0,0,0.9660,0,0,-0.070,0.571
3,0.0,0,0.6609,0,0,0.050,0.566
3,0.5,1,0.6827,0,0,-0.107,0.545
3,0.0,1,1.6417,0,0,1.157,-0.787
3,0.0,0,0.7597,0,0,0.091,-0.112
3,-0.5,0,0.7151,0,0,-0.195,-1.535
3,0.0,1,1.4154,0,0,-0.252,0.129
3,0.0,1,1.2652,0,0,0.121,0.743
3,0.0,1,1.7436,0,0,-0.118,1.124
3,0.0,0,0.8459,0,0,0.442,0.106
3,0.0,0,0.6151,0,0,-0.169,-0.045
3,0.0,0,0.7021,0,0,0.033,-1.557
3,0.0,1,0.9731,0,0,0.110,-1.126
3,-1.5,0,0.6834,0,0,0.046,-1.565
3,1.5,1,0.6144,0,0,-0.064,0.746
3,0.0,1,0.8884,0,0,0.041,-0.439
3,0.0,0,0.6834,0,0,-0.026,0.426
3,-0.5,0,0.7231,0,0,-0.083,-0.074
3,0.5,1,0.6555,0,0,0.074,-0.199
3,0.0,0,1.9209,-1,1,-0.242,1.067
3,0.5,1,1.4978,-1,-1,0.540,0.416
3,0.5,0,1.6828,-1,1,-0.077,0.845
3,0.0,0,1.2080,-1,1,0.244,0.752
3,1.5,1,0.9456,-1,-1,-0.310,1.060
3,-1.5,0,0.6592,-1,1,-0.216,0.029
3,0.0,0,2.3697,-1,1,0.560,-0.236
3,-0.5,1,1.4405,-1,-1,-0.207,0.610
3,-0.5,0,0.5850,-1,1,0.124,0.360
3,0.0,0,2.0081,-1,1,0.462,0.087
3,0.0,1,1.1508,-1,-1,0.011,0.949
3,0.0,0,1.1323,-1,1,-0.057,0.213
3,0.0,1,1.1693,-1,-1,0.378,-0.644
3,0.0,0,1.1203,-1,1,0.172,-0.104
3,0.0,1,0.9149,-1,-1,-0.120,-1.808
3,0.5,1,0.7934,-1,-1,0.203,-0.085
3,-1.5,0,0.6645,-1,1,-0.384,-1.556
3,0.0,0,0.6060,-1,1,-0.119,0.459
3,0.0,1,0.8858,-1,-1,-0.029,-0.694
3,0.0,0,1.1128,-1,1,-0.071,-1.291
3,0.0,0,0.7770,-1,1,-0.029,-2.496
3,0.0,1,2.2163,-1,-1,1.352,-2.050
3,1.5,1,0.7687,-1,-1,0.012,0.029
3,0.0,0,1.1885,-1,1,0.158,-0.501
3,0.0,0,1.1781,-1,1,-0.140,0.538
3,0.5,1,0.9209,1,1,-0.028,0.813
3,0.0,1,0.7833,1,1,-0.085,0.460
3,0.0,0,1.2971,1,-1,-0.077,0.714
3,0.0,0,1.2037,1,-1,-0.076,0.288
3,0.0,0,1.1445,1,-1,-0.542,-0.026
3,-0.5,0,0.5696,1,-1,0.069,-0.236
3,0.0,1,1.4047,1,1,0.273,-0.685
3,0.0,1,0.8858,1,1,0.059,1.049
3,0.0,0,1.3207,1,-1,0.515,-0.285
3,0.0,1,0.7773,1,1,0.021,-0.256
3,-1.5,0,0.8628,1,-1,-0.602,0.003
3,0.0,1,0.7830,1,1,0.153,-1.165
3,0.0,1,0.6554,1,1,0.015,-0.514
3,1.5,1,0.6612,1,1,-0.279,0.038
3,0.0,1,1.4428,1,1,-0.172,-0.052
3,0.0,1,1.8858,1,1,0.886,-0.745
3,0.0,0,2.3004,1,-1,1.071,-1.086
3,0.0,1,1.4769,1,1,0.198,-0.735
3,-1.5,0,0.6561,1,-1,-0.498,0.149
3,-0.5,0,0.9677,1,-1,0.080,-0.249
4,0.0,0,0.5912,-1,1,0.074,1.118
4,0.0,1,0.9137,-1,-1,0.036,1.214
4,-0.5,0,1.6587,-1,1,0.020,1.226
4,0.0,0,1.3491,-1,1,0.102,1.211
4,1.5,1,0.9215,-1,-1,0.099,0.885
4,0.0,0,1.6114,-1,1,-0.003,1.104
4,0.5,1,0.9109,-1,-1,-0.090,1.075
4,0.0,1,0.9127,-1,-1,0.050,1.077
4,0.0,1,2.2085,-1,-1,-0.047,0.840
4,1.5,1,0.8381,-1,-1,0.187,0.778
4,0.0,1,0.9872,-1,-1,0.157,0.849
4,-0.5,0,0.9917,-1,1,0.038,1.048
4,0.0,0,1.1081,-1,1,0.018,0.991
4,0.0,1,0.6857,-1,-1,0.119,1.103
4,0.0,0,1.1853,-1,1,0.146,1.090
4,0.0,1,1.8516,-1,-1,0.039,1.267
4,0.0,0,1.7376,-1,1,0.171,1.084
4,0.5,0,2.1071,-1,1,0.191,1.062
4,0.0,1,1.0710,-1,-1,0.114,1.060
4,-1.5,1,1.1207,-1,-1,0.019,1.146
4,0.5,0,1.4676,-1,1,0.325,1.061
4,-1.5,0,1.1973,-1,1,0.081,1.199
4,0.0,0,1.1144,-1,1,0.069,1.274
4,0.0,0,0.9614,-1,1,-0.027,1.241
4,0.5,1,0.8284,0,0,0.147,1.127
4,-1.5,0,1.0303,0,0,0.151,1.232
4,0.0,1,1.3091,0,0,0.422,0.916
4,0.0,1,1.0254,0,0,0.129,1.130
4,0.0,0,0.8918,0,0,0.140,1.102
4,0.0,0,0.9314,0,0,0.213,1.007
4,0.0,1,1.0185,0,0,0.018,0.865
4,0.0,1,0.7953,0,0,0.146,0.924
4,1.5,1,1.5365,0,0,0.175,1.083
4,0.0,1,1.3309,0,0,0.079,0.973
4,0.0,0,1.7198,0,0,0.326,0.850
4,-0.5,0,0.8090,0,0,-0.074,1.244
4,0.0,1,1.0127,0,0,0.058,0.986
4,-1.5,0,1.3198,0,0,0.233,0.750
4,-0.5,1,0.9663,0,0,-0.126,0.924
4,0.0,1,0.7912,0,0,0.142,0.876
4,0.5,0,1.3011,0,0,0.274,0.885
4,0.0,1,0.8991,0,0,0.175,0.833
4,0.0,1,1.1411,0,0,0.521,0.546
4,0.0,1,1.1518,0,0,0.406,0.398
4,-0.5,0,1.3619,0,0,0.548,0.339
4,1.5,1,1.1115,0,0,0.256,0.806
4,0.0,0,0.8060,0,0,0.277,0.634
4,0.0,1,0.9289,0,0,0.145,0.879
4,0.0,1,0.7453,1,1,0.228,0.982
4,0.0,1,0.7803,1,1,0.365,0.827
4,1.5,1,0.8535,1,1,0.154,1.099
4,0.0,0,0.8500,1,-1,0.373,0.758
4,0.0,1,0.6930,1,1,0.047,1.135
4,0.0,1,0.8146,1,1,0.063,1.004
4,-0.5,0,1.1732,1,-1,0.046,1.187
4,-0.5,0,1.2989,1,-1,0.188,1.063
4,0.0,1,0.5559,1,1,0.258,0.648
4,-0.5,0,1.0497,1,-1,-0.103,1.238
4,0.5,1,0.7840,1,1,0.057,0.935
4,0.0,1,0.6124,1,1,0.080,0.961
4,0.0,1,0.9740,1,1,0.137,0.729
4,0.0,1,0.8576,1,1,0.057,0.771
4,-1.5,0,0.6250,1,-1,0.093,0.826
4,-1.5,0,0.8178,1,-1,-0.370,0.425
4,0.5,1,0.7700,1,1,0.026,0.518
4,0.0,0,1.2386,1,-1,0.154,0.744
4,0.0,1,0.7791,1,1,0.159,0.692
4,0.0,1,1.2879,1,1,0.470,0.318
4,0.0,1,0.7275,1,1,0.300,0.280
4,0.0,0,1.3506,1,-1,0.225,0.591
4,0.0,0,1.2229,1,-1,0.099,0.674
4,0.0,1,0.6846,1,1,0.170,0.361
4,1.5,1,0.7917,1,1,0.614,0.034
4,-1.5,0,0.4343,-1,1,-0.003,0.901
4,-1.5,0,0.4244,-1,1,-0.004,0.959
4,0.0,0,0.6504,-1,1,0.063,0.989
4,0.0,0,0.9191,-1,1,0.148,0.807
4,0.0,0,1.5106,-1,1,0.055,1.080
4,-0.5,1,0.7482,-1,-1,0.178,0.944
4,0.0,0,2.0144,-1,1,0.371,0.735
4,0.0,1,1.0993,-1,-1,0.481,0.574
4,1.5,1,0.7448,-1,-1,0.393,0.533
4,0.0,1,1.4340,-1,-1,-0.094,1.133
4,0.0,1,1.8438,-1,-1,0.411,0.581
4,1.5,0,1.7689,-1,1,0.463,0.461
4,0.5,0,1.2785,-1,1,0.974,-0.043
4,0.0,0,1.2464,-1,1,-0.121,0.787
4,0.0,0,0.3451,-1,1,0.123,0.521
4,0.0,0,0.9202,-1,1,0.097,0.675
4,0.0,0,0.5281,-1,1,0.173,0.583
4,-0.5,0,0.6443,-1,1,0.078,0.687
4,-0.5,0,0.5443,-1,1,0.314,0.503
4,0.0,1,1.6537,-1,-1,0.145,0.604
4,0.0,1,0.8130,-1,-1,0.375,-0.004
4,0.0,0,0.7286,-1,1,0.085,0.570
4,0.5,1,0.9776,-1,-1,0.438,0.127
4,0.0,0,0.7452,-1,1,-0.258,0.856
4,0.0,1,0.9492,-1,-1,0.147,0.561
4,0.0,0,1.0200,0,0,0.006,0.941
4,-0.5,0,0.7785,0,0,0.115,0.864
4,0.5,1,0.7587,0,0,0.297,0.541
4,1.5,1,0.9062,0,0,0.399,0.440
4,0.0,1,0.8454,0,0,0.028,0.770
4,0.0,1,1.3111,0,0,0.271,0.563
4,0.0,1,0.8428,0,0,0.195,0.558
4,0.0,0,0.5545,0,0,0.037,0.636
4,-1.5,0,0.6856,0,0,0.053,0.530
4,0.5,1,1.3274,0,0,0.422,0.330
4,0.0,0,1.0518,0,0,-0.237,0.914
4,0.0,0,0.7275,0,0,0.129,0.495
4,0.5,0,1.3515,0,0,-0.029,0.908
4,-0.5,0,1.3434,0,0,0.190,0.450
4,-1.5,0,0.6774,0,0,0.382,0.063
4,0.0,0,0.5863,0,0,0.387,-0.656
4,0.0,1,0.9748,0,0,0.921,-0.869
4,0.0,1,0.7738,0,0,0.501,-0.192
4,0.0,1,0.8995,0,0,0.104,0.300
4,0.0,1,0.9358,0,0,-0.192,0.792
4,0.0,1,0.7842,0,0,0.024,0.136
4,0.0,0,0.6000,0,0,0.349,-0.217
4,0.0,1,1.1042,0,0,-0.163,0.651
4,1.5,0,0.7861,0,0,0.158,0.080
4,0.0,1,0.8584,0,0,0.429,0.069
4,0.0,1,0.4408,1,1,-0.064,0.727
4,0.5,1,0.3783,1,1,-0.159,0.442
4,0.0,1,0.9706,1,1,0.493,-0.044
4,0.0,1,0.5483,1,1,-0.274,0.370
4,0.5,1,0.4580,1,1,0.074,-0.071
4,1.5,1,0.6005,1,1,0.051,0.325
4,0.0,1,0.3915,1,1,0.202,-0.162
4,0.0,1,0.7925,1,1,0.179,0.222
4,-0.5,1,0.6868,1,1,0.100,0.293
4,1.5,1,0.5452,1,1,0.131,0.441
4,0.0,1,0.7836,1,1,0.016,0.578
4,0.0,1,0.6674,1,1,0.454,-1.258
4,0.0,1,0.5122,1,1,0.153,0.131
4,0.5,1,0.7061,1,1,0.071,0.505
4,-1.5,0,1.0270,1,-1,-0.025,0.697
4,0.0,0,1.1657,1,-1,-0.013,0.423
4,0.0,1,0.8092,1,1,0.129,-0.505
4,0.0,1,1.0333,1,1,0.426,-0.319
4,0.0,1,0.5640,1,1,0.018,0.360
4,-1.5,1,0.5936,1,1,-0.014,0.412
4,-0.5,0,0.8847,1,-1,0.233,-0.748
4,0.0,1,0.8440,1,1,0.103,-0.313
4,0.0,1,0.9316,1,1,0.490,-0.263
4,0.0,1,1.1197,1,1,0.173,-0.013
4,0.0,0,0.7122,1,-1,-0.168,-0.008
4,0.0,1,0.4300,1,1,0.347,-0.136
4,0.5,1,0.4709,1,1,0.370,-0.362
4,-0.5,1,0.4924,1,1,0.286,0.125
4,0.5,1,0.5036,1,1,0.419,-0.201
4,1.5,1,0.4132,1,1,0.169,-0.013
4,0.0,1,0.4202,1,1,0.111,0.088
4,-0.5,1,0.7121,1,1,0.294,0.056
4,0.0,1,0.5540,1,1,0.170,0.028
4,0.0,1,0.5002,1,1,0.211,-0.191
4,0.0,1,1.1739,1,1,0.086,0.209
4,0.0,1,0.6697,1,1,0.342,-0.091
4,-0.5,1,0.5989,1,1,0.098,0.298
4,-1.5,1,0.5276,1,1,-0.123,0.569
4,0.0,1,0.8754,1,1,0.000,0.109
4,0.0,1,0.7051,1,1,0.433,-0.334
4,1.5,1,0.6146,1,1,0.295,-0.662
4,0.0,1,1.0900,1,1,0.202,-0.140
4,0.0,1,0.5338,1,1,0.258,-0.441
4,0.0,1,0.5507,1,1,0.066,-0.529
4,0.0,1,0.5064,1,1,0.014,-0.594
4,-1.5,1,0.7081,1,1,0.167,-0.394
4,0.0,1,0.3818,1,1,0.427,-1.175
4,0.0,1,0.6162,1,1,0.005,0.109
4,0.0,1,0.7678,1,1,-0.054,0.053
4,0.0,1,1.0952,1,1,-0.187,-0.166
4,0.0,0,0.3996,-1,1,0.154,-0.409
4,0.0,0,0.7717,-1,1,0.159,-0.030
4,0.0,0,0.3541,-1,1,0.039,-0.039
4,0.5,0,0.3578,-1,1,-0.034,0.113
4,0.0,0,0.3056,-1,1,-0.272,-0.080
4,0.0,0,0.5159,-1,1,0.180,-0.441
4,0.0,0,0.3017,-1,1,-0.043,-0.119
4,0.0,0,0.5475,-1,1,0.213,-0.986
